METRIC_CATEGORY,METRIC_SUBTYPE,METRIC,CODE_NAME,SUBCLASS,year,lbs_chm_used,kg_chm_used,CLASS_AREA,SUBCLASS_AREA,SUBCLASS_PROP,rate,UNIT
water quality,pesticide application rate,Total Pesticides,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,2015,189106.46396772,85762.56869284353,18787.04088930409,18787.04088930409,1,4.564985470472372,kg per ha
water quality,pesticide application rate,Total Pesticides,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,2016,166013.61547876,75289.62153231747,18787.04088930409,18787.04088930409,1,4.0075295506053665,kg per ha
water quality,pesticide application rate,Total Pesticides,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,2017,122540.35776587001,55573.858397219956,18787.04088930409,18787.04088930409,1,2.958095355445757,kg per ha
water quality,pesticide application rate,Total Pesticides,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,2018,180509.017132594,81863.49983337596,18787.04088930409,18787.04088930409,1,4.357445130168572,kg per ha
water quality,pesticide application rate,Total Pesticides,PASTURE_OTHER,MISCELLANEOUS GRASSES,2014,5885.6152953,2669.21328585034,25493.51021963209,2259.8664479954064,0.08864477384738977,1.1811376235166644,kg per ha
water quality,pesticide application rate,Total Pesticides,PASTURE_OTHER,MISCELLANEOUS GRASSES,2015,3699.628337,1677.835980498866,25493.51021963209,2259.8664479954064,0.08864477384738977,0.7424491752542169,kg per ha
water quality,pesticide application rate,Total Pesticides,PASTURE_OTHER,MISCELLANEOUS GRASSES,2016,2840.4254645,1288.1748138321996,25493.51021963209,2259.8664479954064,0.08864477384738977,0.5700225404801523,kg per ha
water quality,pesticide application rate,Total Pesticides,PASTURE_OTHER,MISCELLANEOUS GRASSES,2017,3095.4910203,1403.8508028571428,25493.51021963209,2259.8664479954064,0.08864477384738977,0.6212096312604737,kg per ha
water quality,pesticide application rate,Total Pesticides,PASTURE_OTHER,MISCELLANEOUS GRASSES,2018,4440.5586019,2013.8587763718822,25493.51021963209,2259.8664479954064,0.08864477384738977,0.8911406150386705,kg per ha
water quality,pesticide application rate,Total Pesticides,PASTURE_OTHER,MIXED PASTURE,2014,1087.0005033,492.9707497959183,25493.51021963209,23233.643771636685,0.9113552261526102,0.021217969709845096,kg per ha
water quality,pesticide application rate,Total Pesticides,PASTURE_OTHER,MIXED PASTURE,2015,1609.1082523,729.7543094331065,25493.51021963209,23233.643771636685,0.9113552261526102,0.03140937842578014,kg per ha
water quality,pesticide application rate,Total Pesticides,PASTURE_OTHER,MIXED PASTURE,2016,1459.8883939999998,662.0809043083899,25493.51021963209,23233.643771636685,0.9113552261526102,0.02849664524497226,kg per ha
water quality,pesticide application rate,Total Pesticides,PASTURE_OTHER,MIXED PASTURE,2017,1726.9684128,783.205629387755,25493.51021963209,23233.643771636685,0.9113552261526102,0.03370997838676866,kg per ha
water quality,pesticide application rate,Total Pesticides,PASTURE_OTHER,MIXED PASTURE,2018,1309.8215872,594.0233955555556,25493.51021963209,23233.643771636685,0.9113552261526102,0.02556737984769876,kg per ha
water quality,pesticide application rate,Total Pesticides,RICE,RICE,2014,18295.3469797,8297.209514603173,2663.4264942663626,2304.5055346710537,0.8652408991320133,3.600429415235716,kg per ha
water quality,pesticide application rate,Total Pesticides,RICE,RICE,2015,24741.848090800002,11220.79278494331,2663.4264942663626,2304.5055346710537,0.8652408991320133,4.869067405622427,kg per ha
water quality,pesticide application rate,Total Pesticides,RICE,RICE,2016,34458.5862549,15627.476759591837,2663.4264942663626,2304.5055346710537,0.8652408991320133,6.78127109025256,kg per ha
water quality,pesticide application rate,Total Pesticides,RICE,RICE,2017,15074.921167999999,6836.698942403627,2663.4264942663626,2304.5055346710537,0.8652408991320133,2.9666663149843555,kg per ha
water quality,pesticide application rate,Total Pesticides,RICE,RICE,2018,22951.6797106,10408.925038820862,2663.4264942663626,2304.5055346710537,0.8652408991320133,4.516771551302279,kg per ha
water quality,pesticide application rate,Total Pesticides,RICE,WILD RICE,2014,33.499812,15.19265850340136,2663.4264942663626,358.920959595309,0.1347591008679867,0.042328702454522034,kg per ha
water quality,pesticide application rate,Total Pesticides,RICE,WILD RICE,2015,13.446015,6.0979659863945574,2663.4264942663626,358.920959595309,0.1347591008679867,0.016989718274658977,kg per ha
water quality,pesticide application rate,Total Pesticides,RICE,WILD RICE,2016,221.6068356,100.5019662585034,2663.4264942663626,358.920959595309,0.1347591008679867,0.28001141636259275,kg per ha
water quality,pesticide application rate,Total Pesticides,RICE,WILD RICE,2017,35.861094,16.263534693877553,2663.4264942663626,358.920959595309,0.1347591008679867,0.0453123013830539,kg per ha
water quality,pesticide application rate,Total Pesticides,RICE,WILD RICE,2018,4018.9215656,1822.6401658049886,2663.4264942663626,358.920959595309,0.1347591008679867,5.078110143971681,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,BUSH BERRIES,2015,4.480978,2.0321895691609977,16819.094288195163,687.6680193499379,0.04088615044108482,0.002955189876478558,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,CARROTS,2014,3874.1912072,1757.0028150566893,16819.094288195163,502.4016041657746,0.02987090716997738,3.497207812411644,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,CARROTS,2015,26830.8389108,12168.180911927439,16819.094288195163,502.4016041657746,0.02987090716997738,24.220027983653438,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,CARROTS,2016,8322.1936898,3774.2375010430837,16819.094288195163,502.4016041657746,0.02987090716997738,7.512391421022852,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,CARROTS,2017,24048.029966000002,10906.136039002267,16819.094288195163,502.4016041657746,0.02987090716997738,21.708004012271488,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,CARROTS,2018,7262.8176507,3293.79485292517,16819.094288195163,502.4016041657746,0.02987090716997738,6.556099394615657,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,COLE CROPS (MIXTURE OF 22-25),2014,2.45812176,1.1147944489795918,16819.094288195163,40.30360455464106,0.00239630052986438,0.02765991928757202,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,COLE CROPS (MIXTURE OF 22-25),2015,19.829588,8.993010430839002,16819.094288195163,40.30360455464106,0.00239630052986438,0.22313166601877632,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,COLE CROPS (MIXTURE OF 22-25),2016,145.7149585,66.08388140589568,16819.094288195163,40.30360455464106,0.00239630052986438,1.6396518905971142,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,COLE CROPS (MIXTURE OF 22-25),2017,55.3865032,25.118595555555554,16819.094288195163,40.30360455464106,0.00239630052986438,0.6232344683091896,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,COLE CROPS (MIXTURE OF 22-25),2018,73.3467738,33.26384299319727,16819.094288195163,40.30360455464106,0.00239630052986438,0.8253317131498814,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,"MELONS, SQUASH, AND CUCUMBERS (ALL TYPES)",2014,5079.42554727,2303.5943525034013,16819.094288195163,2579.183283409931,0.15334852395828386,0.893148760431568,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,"MELONS, SQUASH, AND CUCUMBERS (ALL TYPES)",2015,5617.45340438,2547.597915818594,16819.094288195163,2579.183283409931,0.15334852395828386,0.9877537328213535,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,"MELONS, SQUASH, AND CUCUMBERS (ALL TYPES)",2016,6596.79332037,2991.7430024353744,16819.094288195163,2579.183283409931,0.15334852395828386,1.1599575034776122,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,"MELONS, SQUASH, AND CUCUMBERS (ALL TYPES)",2017,3466.12171543,1571.937285909297,16819.094288195163,2579.183283409931,0.15334852395828386,0.6094709499788022,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,"MELONS, SQUASH, AND CUCUMBERS (ALL TYPES)",2018,9166.79887586,4157.278401750567,16819.094288195163,2579.183283409931,0.15334852395828386,1.6118584625185075,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,MISCELLANEOUS TRUCK,2014,6691.46051102,3034.675968716553,16819.094288195163,797.3454466177341,0.04740715718428238,3.8059739120469915,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,MISCELLANEOUS TRUCK,2015,3577.81062648,1622.5898532789115,16819.094288195163,797.3454466177341,0.04740715718428238,2.0349898029289415,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,MISCELLANEOUS TRUCK,2016,11991.42814161,5438.2894066258505,16819.094288195163,797.3454466177341,0.04740715718428238,6.820493463271877,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,MISCELLANEOUS TRUCK,2017,11688.6316969,5300.966755963718,16819.094288195163,797.3454466177341,0.04740715718428238,6.648268675076695,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,MISCELLANEOUS TRUCK,2018,5190.13994298,2353.804962802721,16819.094288195163,797.3454466177341,0.04740715718428238,2.952051676958017,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,ONIONS & GARLIC,2014,2961.1386982,1342.9200445351473,16819.094288195163,625.1274500074617,0.03716772373683764,2.148234003352625,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,ONIONS & GARLIC,2015,3598.5904369,1632.0138035827663,16819.094288195163,625.1274500074617,0.03716772373683764,2.6106897138548084,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,ONIONS & GARLIC,2016,3161.53914475,1433.8046007936507,16819.094288195163,625.1274500074617,0.03716772373683764,2.29361964632418,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,ONIONS & GARLIC,2017,2651.1406105,1202.3313426303855,16819.094288195163,625.1274500074617,0.03716772373683764,1.923337941112703,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,ONIONS & GARLIC,2018,4226.7257548,1916.8824284807254,16819.094288195163,625.1274500074617,0.03716772373683764,3.0663865879795313,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,"PEPPERS (CHILI, BELL, ETC)",2014,3223.38420086,1461.8522452879818,16819.094288195163,189.04428787207345,0.01123986135238912,7.732855944725605,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,"PEPPERS (CHILI, BELL, ETC)",2015,1987.92163788,901.5517632108842,16819.094288195163,189.04428787207345,0.01123986135238912,4.7689976426104215,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,"PEPPERS (CHILI, BELL, ETC)",2016,2498.4202115,1133.0703907029476,16819.094288195163,189.04428787207345,0.01123986135238912,5.993676949761624,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,"PEPPERS (CHILI, BELL, ETC)",2017,2497.8434566,1132.8088238548753,16819.094288195163,189.04428787207345,0.01123986135238912,5.992293322406275,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,"PEPPERS (CHILI, BELL, ETC)",2018,244.26478706,110.7776812063492,16819.094288195163,189.04428787207345,0.01123986135238912,0.5859879843675183,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,POTATO OR SWEET POTATO,2014,177734.24081574,80605.09787561905,16819.094288195163,1444.3910020391058,0.08587804891806107,55.805594026704355,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,POTATO OR SWEET POTATO,2015,412871.01475668,187243.09059259863,16819.094288195163,1444.3910020391058,0.08587804891806107,129.63462824696353,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,POTATO OR SWEET POTATO,2016,58498.96259596,26530.141766875284,16819.094288195163,1444.3910020391058,0.08587804891806107,18.367700802221556,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,POTATO OR SWEET POTATO,2017,79884.43300274,36228.76780169614,16819.094288195163,1444.3910020391058,0.08587804891806107,25.08238264469282,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,POTATO OR SWEET POTATO,2018,199203.25001719999,90341.60998512471,16819.094288195163,1444.3910020391058,0.08587804891806107,62.546505660576514,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,STRAWBERRIES,2014,2.6261448,1.19099537414966,16819.094288195163,3.4054538743771383,2.024754612837463e-4,0.349731759138125,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,STRAWBERRIES,2015,10.458665700000001,4.743159047619048,16819.094288195163,3.4054538743771383,2.024754612837463e-4,1.3928125949104442,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,STRAWBERRIES,2016,48.2951885,21.902579818594106,16819.094288195163,3.4054538743771383,2.024754612837463e-4,6.431618405813855,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,STRAWBERRIES,2017,9.252189,4.196004081632653,16819.094288195163,3.4054538743771383,2.024754612837463e-4,1.232142391709859,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,STRAWBERRIES,2018,17.76838054,8.058222467120181,16819.094288195163,3.4054538743771383,2.024754612837463e-4,2.3662697438807743,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,TOMATOES (PROCESSING),2014,125162.28404436,56762.94060968707,16819.094288195163,9950.224136304128,0.5916028512479358,5.704689646395329,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,TOMATOES (PROCESSING),2015,324143.21616754,147003.72615307936,16819.094288195163,9950.224136304128,0.5916028512479358,14.773911033493748,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,TOMATOES (PROCESSING),2016,135341.5622731,61379.39332113378,16819.094288195163,9950.224136304128,0.5916028512479358,6.168644291859368,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,TOMATOES (PROCESSING),2017,86090.13033864,39043.14301072108,16819.094288195163,9950.224136304128,0.5916028512479358,3.923845581354222,kg per ha
water quality,pesticide application rate,Total Pesticides,ROW,TOMATOES (PROCESSING),2018,192261.25416849,87193.31254806803,16819.094288195163,9950.224136304128,0.5916028512479358,8.762949593259592,kg per ha
water quality,pesticide application rate,Total Pesticides,URBAN,URBAN,2014,10064.6952919,4564.487660725623,36784.52999989299,36784.52999989299,1,0.12408715459294713,kg per ha
water quality,pesticide application rate,Total Pesticides,URBAN,URBAN,2015,13061.61736443,5923.635992938775,36784.52999989299,36784.52999989299,1,0.161036065785155,kg per ha
water quality,pesticide application rate,Total Pesticides,URBAN,URBAN,2016,4291.9204762,1946.4491955555554,36784.52999989299,36784.52999989299,1,0.05291488556632959,kg per ha
water quality,pesticide application rate,Total Pesticides,URBAN,URBAN,2017,5102.1277685000005,2313.8901444444446,36784.52999989299,36784.52999989299,1,0.06290389314342676,kg per ha
water quality,pesticide application rate,Total Pesticides,URBAN,URBAN,2018,4516.0717718000005,2048.105111927438,36784.52999989299,36784.52999989299,1,0.0556784363408584,kg per ha
water quality,pesticide application rate,Total Pesticides,VINEYARD,VINEYARD,2014,92290.604649,41855.14950068027,16192.802764144786,16192.802764144786,1,2.5847995625166766,kg per ha
water quality,pesticide application rate,Total Pesticides,VINEYARD,VINEYARD,2015,131203.70199582,59502.81269651701,16192.802764144786,16192.802764144786,1,3.674645678280737,kg per ha
water quality,pesticide application rate,Total Pesticides,VINEYARD,VINEYARD,2016,159286.85504312,72238.93652749207,16192.802764144786,16192.802764144786,1,4.461175596324095,kg per ha
water quality,pesticide application rate,Total Pesticides,VINEYARD,VINEYARD,2017,104048.36599742,47187.467572526075,16192.802764144786,16192.802764144786,1,2.9141012991902673,kg per ha
water quality,pesticide application rate,Total Pesticides,VINEYARD,VINEYARD,2018,232766.10526347999,105562.85952992289,16192.802764144786,16192.802764144786,1,6.51912217220773,kg per ha
water quality,pesticide application rate,Total Pesticides,WATER,WATER,2017,40.5019312,18.36822276643991,26771.40000003916,26771.40000003916,1,6.861136424099241e-4,kg per ha
water quality,pesticide application rate,Total Pesticides,WATER,WATER,2018,178.208465,80.82016553287981,26771.40000003916,26771.40000003916,1,0.003018899479771756,kg per ha
